id,name,tagline,industry,industry_2,type,address,street,street_number,zip,country,city,sectors,id_dup,name_dup
1465179,Maker,Maker - Elevate your marketing content,Marketing,Telecom,2,"United States, San Francisco",,,94102,United States,San Francisco,,,True
2308386,Mapletree Investments,Mapletree - Overview,Real Estate,,2,"Central Expy, Singapore, Singapore",Central Expy,,,Singapore,Singapore,,,True
1240843,Mapletree Investments,"Leading real estate development, investment and capital management company headquartered in singapore",,,3,Singapore,,,,Singapore,Singapore,,,True
1314222,MarketCast,A leading provider of marketing research services for the global entertainment industry,Marketing,,4,"United States, Los Angeles",,,,United States,Los Angeles,"Printing,consulting services,Testing,Adtech,Entertainment",,True
2756412,MarketCast,Homepage - MarketCast,Sports,,2,"Los Angeles, CA, United States",,,90012,United States,Los Angeles,,,True
1598237,Matter,A startup accelerator and venture capital firm that supports and invests in early-stage media entrepreneurs,,,3,"San Francisco, CA, USA",,,,United States,San Francisco,,,True
1477139,Matter,Matter. | Changing Media for Good,,,3,"United States, San Francisco",,,94102,United States,San Francisco,,,True
165358,Max Planck Institute for Software Systems,MPI-SWS Broadband Access Networks Research,,,3,"Hofgartenstraße 8, 80539 Munich, Germany",Hofgartenstraße,8,,Germany,Munich,"broadband,network,Research",,True
1519371,Max Planck Institute for Software Systems,"The Max Planck Institute for Software Systems conducts high-risk, high-impact research in all areas",Education,,2,"Campus E1 5, 66123 Saarbrücken, Germany",Campus,,,Germany,Saarbrücken,,,True
1457869,Maysaffron,maysaffron,Health,,2,"United Arab Emirates, Abu Dhabi",,,,United Arab Emirates,Abu Dhabi,,,True
1233128,Maysaffron,Strategic research and fund advisory firm,,,3,"United Arab Emirates, Abu Dhabi",,,,United Arab Emirates,Abu Dhabi,,,True
1458425,Mediapark,"We design and develop responsive websites, web-based systems and mobile apps. Come and join us!",Enterprise Software,,2,"Gedimino pr. 27, Vilnius 01105, Lithuania",Gedimino prospektas,,,Lithuania,Vilnius,"web development,web design,app",,True
2074252,Mediapark,Mediapark | We design and build digital.,,,2,"Vilniaus gatvė, Vilnius, Lithuania",Vilniaus gatvė,,,Lithuania,Vilnius,,,True
2020727,Medical Informatics Corp,Home Page - Medical Informatics Corp,Health,,2,"Houston, TX, United States",,,77002,United States,Houston,,,True
122240,Medical Informatics Corp,Solutions that give care teams access to the data they need to take action for alarm management and safety,Health,,2,"1801 Binz St #450, Houston, TX 77004, USA",Binz Street,1801,,United States,Houston Museum District,"alarm,Geopositioning,Health Care,Information Technology,app,platform,Delivery,monitoring,Adtech,Navigation,Health",,True
1449811,MeetinVR,Combines the flexibility of online meetings with the interactivity of in-person meetings through Virtual Reality,Fashion,Telecom,2,"6, Annexstræde, 2500 Copenhagen, Denmark",Annexstræde,6,2500,Denmark,Copenhagen,"platform,SaaS,Social",,True
2771278,MeetinVR,MeetinVR - Business Meetings & Collaboration in VR,,,2,"Copenhagen, Capital, Denmark",,,1620,Denmark,Copenhagen,,,True
1344134,MemComputing,MemComputing has disruptive software solutions that make computers run thousands of times faster,Enterprise Software,,2,"9909 Huennekens St #110, San Diego, CA 92121, USA",Huennekens Street,9909,,United States,Sorrento Mesa,SaaS,,True
2938751,MemComputing,,Semiconductors,,2,"San Diego, CA, United States",,,92101,United States,San Diego,,,True
1458378,Merkspace,,Real Estate,,12,"Herengracht 499, 1017 BT Amsterdam, Netherlands",Herengracht,499,1017 BT,Netherlands,Amsterdam,StartupAmsterdam2020,,True
1458377,Merkspace,Merkspace Coworking Spaces and Private Offices,Education,,12,"Israel, Tel Aviv-Yafo",,,60000,Israel,Tel Aviv-Yafo,community,,True
2020451,Messly,Messly | The Doctors' Career Companion,Health,,2,"London, England, United Kingdom",,,SW1A 2,United Kingdom,London,,,True
1506341,Messly,The Online Doctors' Mess || Making doctors lives easier,Health,,2,"United Kingdom, London",,,SW1A 2,United Kingdom,London,"platform,Social",,True
2960148,Meural,,,,2,"New York, NY, United States",,,10007,United States,New York,,,True
127908,Meural,Meural builds a beautiful digital canvas,Home Living,,2,"United States, New York",,,,United States,New York,"Furniture,app,video,arts & culture",,True
1806871,Milwaukee School of Engineering,Milwaukee School of Engineering,,,8,"Milwaukee, WI, United States",,,53202,United States,Milwaukee,,,True
1414767,Milwaukee School of Engineering,"Private university located in milwaukee, wisconsin",Fintech,,8,"United States, Milwaukee",,,,United States,Milwaukee,,,True
1350215,MobileServe,Mobile application developer that enables its users to manage volunteerism within their organizations,Education,,2,"United States, Louisville",,,,United States,Louisville,"reporting,community,Social",,True
2020415,MobileServe,MobileServe. Easy volunteer tracking. Smart reporting.,Jobs Recruitment,Education,2,"Louisville, KY, United States",,,40202,United States,Louisville,,,True
152957,Moblico,We help brands and marketers create more effective “mobile moments” and execute mobile engagement and loyalty strategies faster and more cost effectively.,Marketing,,2,"United States, Kansas City",,,,United States,Kansas City,"creating,loyalty program,branding",,True
2020410,Moblico,Moblico Solutions | Business Texting & Mobile Marketing,Marketing,,2,"Kansas City, MO, United States",,,64105,United States,Kansas City,,,True
1455531,Morrigan Partners,Morrigan Partners - The Leading Developer in Mobile Security,Security,,2,"Ireland, Dublin",,,D01,Ireland,Dublin,"cybersecurity,Information Technology",,True
1244992,Morrigan Partners,Leading developer in mobile security software,,,3,"Ireland, Dublin",,,,Ireland,Dublin,,,True
1235273,Movac,"Movac is New Zealand's most experienced venture investor, investing in early-stage technology companies",,,3,"New Zealand, Wellington",,,,New Zealand,Wellington,,,True
2949781,Movac,,,,3,"Wellington, New Zealand",,,6011,New Zealand,Wellington,,,True
125923,Movista,"Movista helps companies manage, verify, and communicate with their mobile workforces",,,2,"United States, Bentonville, Southeast 14th Street, 3102",Southeast 14th Street,3102,86999,United States,Bentonville,,,True
2465951,Movista,Movista - The smart retail execution platform for workforce management,Enterprise Software,,2,"Bentonville, AR, United States",,,72712,United States,Bentonville,,,True
2944244,Muru,,,,2,"New York, NY, United States",,,10007,United States,New York,,,True
1300111,Muru,Health Care SaaS company making life saving information immediately accessible to paramedics,Health,,2,"United States, New York",,,,United States,New York,SaaS,,True
1755019,MyCollegeCalendar,MyCollegeCalendar facilitates a counselling program that assists students and parents to navigate the college search and admissions process,,,8,"United States, New York",,,10007,United States,New York,,,True
129726,MyCollegeCalendar,"Free College Admission Planning Guide for Students, Parents, Educators and Professionals.",Education,,2,"United States, San Francisco",,,,United States,San Francisco,"guide,Lead Generation,planning,Freemium",,True
1456412,MyTechBuyBack,Mytech Buyback is the leading provider of short term micro funding secured on consumer electronics. Get up to £400 instantly.,Semiconductors,Fintech,2,"Ireland, Dublin",,,D01,Ireland,Dublin,"financial service,micro lending",,True
1244625,MyTechBuyBack,Dublin-based provider of short term micro funding secured on consumer electronics,,,3,"Ireland, Dublin",,,,Ireland,Dublin,,,True
2423403,Myos,Myos - Die erste produktbasierte Finanzierung für Händler,Fintech,,2,"Heidländer Weg 68, 49201 Dissen am Teutoburger Wald, Germany",Heidländer Weg,68,49201,Germany,Dissen am Teutoburger Wald,,,True
1757842,Myos,The first product based financing for merchants,Fintech,,2,"Friedrichstraße 68, 10117 Berlin, Germany",Friedrichstraße,68,10117,Germany,Berlin,,,True
1228937,N+1 Group,"Investment platform specialised in advising on, promoting, developing and managing investment products",,,3,"Spain, Madrid",,,,Spain,Madrid,,,True
1459547,N+1 Group,"N+1 is an investment platform specialised in advising on, promoting, developing and managing investment products",Fintech,,2,"Spain, Madrid",,,28013,Spain,Madrid,,,True
2582160,N2N Services,N2N's Illuminate API Integration Platform,Enterprise Software,,2,"Duluth, GA, United States",,,30096,United States,Duluth,,,True
1280655,N2N Services,We are dedicated to transforming the P-20 learning models through our innovative SaaS Platform for education,Education,,2,"United States, Duluth",,,,United States,Duluth,"platform,sharing economy,SaaS",,True
1654254,NBS – Northern Business School,Startseite | NBS Northern Business School,Real Estate,,2,"Holstenhofweg 62, 22043 Hamburg, Duitsland",Holstenhofweg,,,Germany,Hamburg,,,True
1519393,NBS – Northern Business School,The NBS enables training / accompanying employment or classic to study full-time,,,8,"Holstenhofweg 62, 22043 Hamburg, Germany",Holstenhofweg,62,22043,Germany,Hamburg,,,True
1644858,Namati,Namati trains and deploys grassroots legal advocates – sometimes known as ‘barefoot lawyers’,Legal,,2,"20004 Washington, District of Columbia, United States",,,20004,United States,Washington,"Banking,payment",,True
114539,Namati,Trains and deploys grassroots legal advocates – sometimes known as ‘barefoot lawyers’,,,16,"20004 Washington, District of Columbia, United States",,,20004,United States,Washington,,,True
885069,Nanovi,Produces biomaterials for cancer treatment,Health,,2,"Diplomvej 373, 2800 Kongens Lyngby, Denmark",Diplomvej,,,Denmark,Kongens Lyngby,"oncology,biomaterials,Health Care,cancer",,True
126718,Nanovi,NANOVI | Solutions Improving Cancer TherapyNANOVI | Solutions Improving Cancer Therapy,Health,,2,"Diplomvej, 2800 Kongens Lyngby, Denmark",Diplomvej,,,Denmark,Kongens Lyngby,"oncology,medical / healthcare,therapy,imaging technology,cancer,Biotechnology,Navigation",,True
981872,Nanushka,Nanushka is an internationally recognized Hungarian women's fashion label,Fashion,,2,"Budapest, Bécsi u. 3, 1052 Hungary",Bécsi utca,,,Hungary,Budapest,Lifestyle,,True
1465453,Nanushka,Nanushka - Contemporary House for a Modern Human,Marketing,Fashion,2,"Mexico, San Juan del Río, Calle Puente Budapest",Calle Puente Budapest,,76804,Mexico,San Juan del Río,branding,,True
1641332,National Academy of Sports Medicine,Global leader in science based certification in certified personal trainer,Education,,4,"United States, Chandler",,,85225,United States,Chandler,"certification,Verification,Testing",,True
1310915,National Academy of Sports Medicine,Global leader in science based certification in certified personal trainer,Education,,8,"United States, Chandler",,,,United States,Chandler,,,True
982199,National Bank of Greece,"National Bank of Greece, the oldest and largest among Greek banks, heads the strongest financial group in the country",,,16,"Greece, Athens",,,,Greece,Athens,,,True
101480,National Bank of Greece,Greece's leading banking institution,Fintech,,3,"Greece, Athina, Aiolou, 86",Aiolou,86,105 59,Greece,Athina,Banking,,True
153110,NaviHealth,Post Acute Care (PAC) Solutions Tailored To Your Needs | navihealth,Health,,4,"United States, Brentwood",,,,United States,Brentwood,"Care,medical / healthcare,Health",,True
2023716,NaviHealth,,Health,,2,"Brentwood, TN, United States",,,37027,United States,Brentwood,,,True
19743,Nebula,Nebula | Kotimaisin voimin turvallisia ja luotettavia ICT-palveluita,Hosting,,2,"Itä-Päijänteentie 55, 40320 Jyväskylä, Finland",Itä-Päijänteentie,,,Finland,Jyväskylä,"IaaS,Hosting,PaaS,Cloud Computing,Data Analytics,Backup,ICT services,colocation,SaaS",,True
1837462,Nebula,"Provides cloud services, advanced ICT environments and end-user services",Marketing,,2,"Böle bro, Helsingfors, Finland",Böle bro,,,Finland,Helsingfors,,,True
1644513,Netherlands Chamber of Commerce,Organization in the united states that promotes commerce with the netherlands,,,4,"United States, New York",,,10007,United States,New York,outside tech,,True
1344588,Netherlands Chamber of Commerce,Organization in the united states that promotes commerce with the netherlands,,,16,"United States, New York",,,,United States,New York,,,True
2079358,NeuroFlow,Integrated Behavioral Health | NeuroFlow,,,2,"111 S Independence Mall W, Philadelphia, PA 19106, USA",South Independence Mall West,111,19106,United States,Philadelphia,,,True
1249627,NeuroFlow,Digital health solution that analyzes real-time biometric data for mental health applications,Wellness Beauty,Health,2,"1635 Market St, Philadelphia, PA 19103, USA",Market Street,1635,19103,United States,Philadelphia,"wellness,digital health,sustainable development goals,behavioral analysis,Health Care,Health and Wellness,patient engagement,Medical,mental health,platform,monitoring,SaaS",,True
2711,Neverfail,"Provides disaster recovery and data protection software solutions to financial, legal and government organizations",Security,Legal,4,"VLG O THE HLS, TX 78738, USA",,,78738,United States,VLG O THE HLS,"Cloud Computing,organisation,Storage,protection,Disaster Recovery,Security,appliances,Recovery,Risk Management,platform,regtech compliance,compliance,consulting services,SaaS,Social",,True
2020168,Neverfail,Neverfail | Continuous Controls & Continuous Availability,Enterprise Software,,2,"Reading, England, United Kingdom",,,RG1 4,United Kingdom,Reading,,,True
1508657,New Model in Technology & Engineering,The first wholly new British HEI or university level institution in over 40 years,Education,,8,"United Kingdom, Hereford",,,HR4 0,United Kingdom,Hereford,,,True
1725608,New Model in Technology & Engineering,The first wholly new British HEI or university level institution in over 40 years,Education,,2,"United Kingdom, Hereford",,,HR4 0,United Kingdom,Hereford,,,True
